https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,com.alibaba.json.bvt.bug.Issue_717.test_for_issue,.,4464
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,org.apache.dubbo.remoting.exchange.support.header.HeartbeatHandlerTest.testHeartbeat,./dubbo-remoting/dubbo-remoting-netty,14
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,org.apache.dubbo.rpc.protocol.dubbo.DubboLazyConnectTest.testSticky1,./dubbo-rpc/dubbo-rpc-dubbo,66
https://github.com/c2mon/c2mon,d80687b119c713dd177a58cf53a997d8cc5ca264,cern.c2mon.daq.filter.dynamic.DiffTimeDeadbandActivatorTest.testNoActivationOnFirstRecord,./c2mon-daq/c2mon-daq-core,125
https://github.com/c2mon/c2mon,d80687b119c713dd177a58cf53a997d8cc5ca264,cern.c2mon.server.common.republisher.RepublisherImplTest.testMultipleExceptions,./c2mon-server/c2mon-server-common,10
https://github.com/codingchili/excelastic,6bb7884b1e70f9e588d75bdaf132a84f6e896a7a,com.codingchili.TestWriter.shouldWriteToElasticPort,.,12
https://github.com/davidmoten/rxjava2-extras,d0315b6ecb0d24437ec0d440b6d768e89247d56c,com.github.davidmoten.rx2.SpecializedMspcLinkedQueueTest.testPushPoll,.,390
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,io.elasticjob.lite.event.rdb.JobEventRdbSearchTest.assertFindJobExecutionEventsWithTime,./elastic-job-lite-core,502
https://github.com/espertechinc/esper,590fa9c9eb854f1420b9d337b802aca19f963cc0,com.espertech.esper.example.rfidassetzone.TestLRMovingSimMain.testSim,./examples/rfidassetzone,2
https://github.com/feroult/yawp,b3bcf9c958d51b3b3f8fdd0ccc26923d5a531da1,io.yawp.testing.appengine.pipes.flow.FlowDropsTest.testFlowDropsToSameSink,./yawp-testing/yawp-testing-appengine,1
https://github.com/flaxsearch/luwak,c27ec08c803db6ca6be1b6e8017f45667e603161,uk.co.flax.luwak.matchers.TestParallelMatcher.testParallelSlowLog,./luwak,202
https://github.com/fluent/fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,org.fluentd.logger.TestFluentLogger.testReconnection,.,18
https://github.com/javadelight/delight-nashorn-sandbox,da35edc0a75424bad8cbf60959fae253202154c4,delight.nashornsandbox.TestGetFunction.test,.,79
https://github.com/kagkarlsson/db-scheduler,4a8a28e60640dcd03e8d3bf212f483d35b0b6310,com.github.kagkarlsson.scheduler.SchedulerTest.scheduler_should_execute_rescheduled_task_when_exactly_due,.,51
https://github.com/looly/hutool,91565d052d2771dd26547e79c619ee8c31497e8f,cn.hutool.cron.test.CronTest.matchAllTest,./hutool-cron,7
https://github.com/nationalsecurityagency/timely,3a8cbd3378cffdc96aad1c52e9b0b2e1481ca45f,timely.store.iterators.TimeSeriesGroupingIteratorTest.testMultipleTimeSeriesMovingAverage,./server,144
https://github.com/oracle/oci-java-sdk,2e9982f268420efd4010d8dc8370e9d9ade67ec2,com.oracle.bmc.objectstorage.transfer.ProgressTrackerTest.multipartUploadProgressTrackerFactory_simulateRealLifeScenario,./bmc-objectstorage/bmc-objectstorage-extensions,62
https://github.com/orbit/orbit,c4904af2f3745fea93871493edd7e09348e77768,cloud.orbit.actors.extensions.test.LengthFieldHandlerTest.randomMessages,./actors/runtime,20
https://github.com/OryxProject/oryx,72ae4bb3cc49d92b77e76d8a30fca8b6549b8865,com.cloudera.oryx.common.io.IOUtilsTest.testDistinctFreePorts,./framework/oryx-common,92
https://github.com/spinn3r/noxy,d53a49421f385c70b5abe7e8cda84ff3a7b59c71,com.spinn3r.noxy.discovery.zookeeper.ZKTest.testBulkClusterJoining,./noxy-discovery-zookeeper,3
https://github.com/square/retrofit,ae28c3d5f6fe54f6ca409cdf82106efb47609f8f,retrofit2.adapter.rxjava.CancelDisposeTest.cancelDoesNotDispose,./retrofit-adapters/rxjava,80
https://github.com/square/retrofit,ae28c3d5f6fe54f6ca409cdf82106efb47609f8f,retrofit2.CallTest.cancelOkHttpRequest,./retrofit,297
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario0,.,145
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,ro.isdc.wro.extensions.processor.TestBourbonCssProcessor.shouldBeThreadSafe,./wro4j-extensions,308
https://github.com/wso2/carbon-apimgt,a82213e40e7e6aa529341fdd1d1c3de776949e64,org.wso2.carbon.apimgt.throttling.siddhi.extension.ThrottleTimeBatchWindowTestCase.throttleTimeWindowBatchTest1,./analyzer-modules/org.wso2.carbon.apimgt.throttling.siddhi.extension,2
https://github.com/zalando/riptide,8277e11fc069d8e24df0d233ef2577cc75659b75,org.zalando.riptide.failsafe.RetryAfterDelayFunctionTest.shouldRetryOnDemandWithDynamicDelay,./riptide-failsafe,33
