test_name,summarized_test_result,num_runs,num_pass,num_error,num_fail
com.github.davidmoten.rx2.ActionsTest.testIsUtility,pass,2600,2600,0,0
com.github.davidmoten.rx2.ActionsTest.testSetToTrue,pass,2600,2600,0,0
com.github.davidmoten.rx2.BiFunctionsTest.test,pass,2600,2600,0,0
com.github.davidmoten.rx2.BiFunctionsTest.testConstant,pass,2600,2600,0,0
com.github.davidmoten.rx2.BiFunctionsTest.testToNull,pass,2600,2600,0,0
com.github.davidmoten.rx2.BiPredicatesTest.isUtilityClass,pass,2600,2600,0,0
com.github.davidmoten.rx2.BiPredicatesTest.testAlwaysFalse,pass,2600,2600,0,0
com.github.davidmoten.rx2.BiPredicatesTest.testAlwaysTrue,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testByteArrayLengthOne,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testByteArrays,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testCancel,flaky,2600,2582,0,18
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testCancelDeletesPageFileWhenNoOutstandingRequests,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testCancelObservable,flaky,2600,2572,0,28
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testCloseQueue,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testCloseQueueThrowsExceptionReportsToPlugins,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testEmpty,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testError,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testErrorObservable,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testFragments,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testFragmentsAsync,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testItemsThenError,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testJavaIOSerializable,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testJavaIOSerializableObservableSource,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testManyIntegers,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testMessageCrossesPage,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testNullSubscriber,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testOne,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testOneMessagePerPage,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testOneWithSerializerThatReturnsNullAtDeserialize,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testOneWithSerializerThatReturnsNullAtSerialize,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testPollQueueThrowsExceptionEmitsError,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testSynchronous,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testVeryMany1KByteArrays,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testVeryManyByteArrays,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testVeryManyByteArraysBatchedRequests,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testVeryManyByteArraysObservableSource,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testVeryManyIntegers,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.SerializersTest.isUtilityClass,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.SerializersTest.testDataSerializer,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.SerializersTest.testDataSerializerWithUnboundedCapacity,pass,2600,2600,0,0
com.github.davidmoten.rx2.buffertofile.SerializersTest.testUtf8,pass,2600,2600,0,0
com.github.davidmoten.rx2.BytesTest.isUtilClass,pass,2600,2600,0,0
com.github.davidmoten.rx2.BytesTest.testBytesFromFileDefaultBufferSize,pass,2600,2600,0,0
com.github.davidmoten.rx2.BytesTest.testBytesFromFileLowBufferSize,pass,2600,2600,0,0
com.github.davidmoten.rx2.BytesTest.testBytesFromFileWhenDoesNotExist,pass,2600,2600,0,0
com.github.davidmoten.rx2.BytesTest.testBytesFromInputStreamDefaultBufferSize,pass,2600,2600,0,0
com.github.davidmoten.rx2.BytesTest.testCollect,pass,2600,2600,0,0
com.github.davidmoten.rx2.BytesTest.testCollectWithEmpties,pass,2600,2600,0,0
com.github.davidmoten.rx2.BytesTest.testCollectWithEmpty,pass,2600,2600,0,0
com.github.davidmoten.rx2.BytesTest.testUnzip,pass,2600,2600,0,0
com.github.davidmoten.rx2.BytesTest.testUnzipCheckEntryFields,pass,2600,2600,0,0
com.github.davidmoten.rx2.BytesTest.testUnzipExtractSpecificFile,pass,2600,2600,0,0
com.github.davidmoten.rx2.BytesTest.testUnzipPartial,pass,2600,2600,0,0
com.github.davidmoten.rx2.CallablesTest.testIsUtilityClass,pass,2600,2600,0,0
com.github.davidmoten.rx2.ConsumersTest.testArraysEqualDoesNotThrow,pass,2600,2600,0,0
com.github.davidmoten.rx2.ConsumersTest.testArraysNotEqualThrows,pass,2600,2600,0,0
com.github.davidmoten.rx2.ConsumersTest.testDoNothing,pass,2600,2600,0,0
com.github.davidmoten.rx2.ConsumersTest.testIsUtilityClass,pass,2600,2600,0,0
com.github.davidmoten.rx2.ConsumersTest.testPrintStackTrace,pass,2600,2600,0,0
com.github.davidmoten.rx2.ConsumersTest.testSetToTrue,pass,2600,2600,0,0
com.github.davidmoten.rx2.flowable.SerializedTest.isUtilityClass,pass,2600,2600,0,0
com.github.davidmoten.rx2.flowable.SerializedTest.testSerializeAndDeserializeOfEmptyStream,pass,2600,2600,0,0
com.github.davidmoten.rx2.flowable.SerializedTest.testSerializeAndDeserializeOfEmptyStreamUsingKryo,pass,2600,2600,0,0
com.github.davidmoten.rx2.flowable.SerializedTest.testSerializeAndDeserializeOfNonEmptyStream,pass,2600,2600,0,0
com.github.davidmoten.rx2.flowable.SerializedTest.testSerializeAndDeserializeOfNonEmptyStreamUsingKryo,pass,2600,2600,0,0
com.github.davidmoten.rx2.flowable.SerializedTest.testSerializeAndDeserializeOfNonEmptyStreamWithSmallBuffer,pass,2600,2600,0,0
com.github.davidmoten.rx2.flowable.SerializedTest.testSerializeAndDeserializeOfPersonStreamUsingKryo,pass,2600,2600,0,0
com.github.davidmoten.rx2.FlowablesTest.isUtilityClass,pass,2600,2600,0,0
com.github.davidmoten.rx2.FlowablesTest.testCache,pass,2600,2600,0,0
com.github.davidmoten.rx2.flowable.TransformersTest.testIsUtilityClass,pass,2600,2600,0,0
com.github.davidmoten.rx2.flowable.TransformersTest.testStatisticsOnEmptyStream,pass,2600,2600,0,0
com.github.davidmoten.rx2.flowable.TransformersTest.testStatisticsOnMultipleElements,pass,2600,2600,0,0
com.github.davidmoten.rx2.flowable.TransformersTest.testStatisticsOnSingleElement,pass,2600,2600,0,0
com.github.davidmoten.rx2.flowable.TransformersTest.testStatisticsPairOnEmptyStream,pass,2600,2600,0,0
com.github.davidmoten.rx2.flowable.TransformersTest.testStatisticsPairOnMultipleElements,pass,2600,2600,0,0
com.github.davidmoten.rx2.flowable.TransformersTest.testStatisticsPairOnSingleElement,pass,2600,2600,0,0
com.github.davidmoten.rx2.flowable.TransformersTest.testToString,pass,2600,2600,0,0
com.github.davidmoten.rx2.FunctionsTest.testConstant,pass,2600,2600,0,0
com.github.davidmoten.rx2.FunctionsTest.testIsUtilityClass,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.buffertofile.MemoryMappedFileTest.testGetMethod,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.buffertofile.PageListTest.testPutOneAndReadLessThanPageSize,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.buffertofile.PageListTest.testPutSixAndReadMultiplePages,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.buffertofile.PageListTest.testPutTwoAndReadEqualsPageSize,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.buffertofile.PageListTest.testPutTwoAndReadLessThanPageSize,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.buffertofile.PageListTest.testPutTwoAndReadMoreThanPageSize,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.buffertofile.PageTest.testPagePrintln,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.buffertofile.PageTest.testPageSize,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.buffertofile.PageTest.testPutAndRead,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.buffertofile.UnsafeAccessTest.isUtilityClass,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testEmpty,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsFirst,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsFirstLongDelimiter,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsNoneBecauseOnlyPartialMatchToDelimiter,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsOneAcrossFour,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsOneAcrossThree,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsOneAcrossTwoDelimiterEndsFirst,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsOneAcrossTwoDelimiterEndsFirstLongDelimiter,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsOneAcrossTwoDelimiterMiddleFirst,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsOneAcrossTwoDelimiterMiddleSecond,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsOneAcrossTwoDelimiterSplitAcrossTwo,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsOneAcrossTwoDelimiterStartsSecond,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsOneAcrossTwoEndsWithDelimiter,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsOneEndsWithDelimiter,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsThree,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsTwo,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testFindsTwoLongDelimiter,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.DelimitedStringLinkedListTest.testNotEmptyNotFound,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.FlowableCollectWhileTest.testAddReturnsNull,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.FlowableCollectWhileTest.testAddReturnsNullShouldEmitNPE,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.FlowableCollectWhileTest.testAddThrows,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.FlowableCollectWhileTest.testBackpressure,pass,2600,2600,0,0
com.github.davidmoten.rx2.internal.flowable.FlowableCollectWhileTest.testBackpressureAndCancel,pass,2600,2600,0,0
